id,observation_date,observation_time,pos,origin,destination,is_one_way,outbound_travel_stop_over,inbound_travel_stop_over,carrier,outbound_flight_no, inbound_flight_no,outbound_departure_date,outbound_departure_time,outbound_arrival_date,outbound_arrival_time,inbound_departure_date,inbound_departure_time,inbound_arrival_date, inbound_arrival_time,outbound_fare_basis,inbound_fare_basis,outbound_booking_class,inbound_booking_class,price_exc,price_inc,tax,currency,source,price_outbound, price_inbound,is_tax_inc_outin,search_class,outbound_fare_family,inbound_fare_family,outbound_seats,inbound_seats,min_stay,outbound_flight_duration,inbound_flight_duration
1299201075768,2019-06-20,00:57,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-01-29,19:35,2020-01-29,22:20,2020-02-05,17:50,2020-02-05,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299201036743,2019-06-20,00:57,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-01-29,17:50,2020-01-29,18:50,2020-02-05,19:35,2020-02-05,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299122591523,2019-06-20,00:04,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-28,17:50,2019-10-28,18:50,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","1","",0,120,
1299122626733,2019-06-20,00:04,"LU","LUX","DUB","1","","","LG","LG4887","",2019-11-03,18:00,2019-11-03,19:00,,,,,"ALG1CLS1","","A","",90.00,93.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299123197348,2019-06-20,00:05,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-10-21,19:30,2019-10-21,22:15,2019-10-23,17:45,2019-10-23,18:45,"WSPECIAL","GLG2CLS2","W","G",107.00,123.70,16.70,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",2,105,120
1299122756980,2019-06-20,00:05,"LU","LUX","DUB","1","","","LG","LG4883","",2019-11-19,17:50,2019-11-19,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299130700428,2019-06-20,00:06,"LU","LUX","DUB","1","","","LG","LG4883","",2019-11-27,17:50,2019-11-27,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299129795967,2019-06-20,00:08,"LU","LUX","DUB","1","","","LG","LG4887","",2019-12-15,17:40,2019-12-15,19:00,,,,,"ALG1CLS1","","A","",90.00,93.79,3.79,"EUR","Luxair",,,1,"E","","","7","",0,140,
1299133496426,2019-06-20,00:09,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-10-30,17:50,2019-10-30,18:50,2019-11-01,19:35,2019-11-01,22:20,"GLG1CLS2","ALG1CLS2","G","A",127.00,142.04,15.04,"EUR","Luxair",75.99,51.00,0,"E","","","9","9",2,120,105
1299130927301,2019-06-20,00:09,"LU","LUX","DUB","1","","","LG","LG4883","",2020-01-07,17:50,2020-01-07,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299130599553,2019-06-20,00:10,"LU","LUX","DUB","1","","","LG","LG4883","",2020-01-08,17:50,2020-01-08,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299139243429,2019-06-20,00:11,"LU","LUX","DUB","1","","","LG","LG4887","",2020-01-26,18:00,2020-01-26,19:00,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299139199918,2019-06-20,00:11,"LU","LUX","DUB","1","","","LG","LG4883","",2020-01-27,17:50,2020-01-27,18:50,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299131971118,2019-06-20,00:11,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-23,19:30,2019-10-23,22:15,,,,,"WSPEC1","","W","",45.00,57.91,12.91,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299139227552,2019-06-20,00:12,"LU","LUX","DUB","1","","","LG","LG4887","",2020-02-02,18:00,2020-02-02,19:00,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299138029834,2019-06-20,00:12,"IE","DUB","LUX","1","","","LG","LG4884","",2019-10-31,19:35,2019-10-31,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299139300784,2019-06-20,00:12,"LU","LUX","DUB","1","","","LG","LG4883","",2020-02-11,17:50,2020-02-11,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299139082218,2019-06-20,00:13,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-11-06,19:35,2019-11-06,22:20,2019-11-08,17:50,2019-11-08,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",2,105,120
1299139080254,2019-06-20,00:13,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-11-06,17:50,2019-11-06,18:50,2019-11-08,19:35,2019-11-08,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,120,105
1299139093348,2019-06-20,00:13,"LU","LUX","DUB","1","","","LG","LG4883","",2020-02-19,17:50,2020-02-19,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299138725290,2019-06-20,00:13,"IE","DUB","LUX","1","","","LG","LG4884","",2019-11-05,19:35,2019-11-05,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299139362843,2019-06-20,00:14,"LU","LUX","DUB","1","","","LG","LG4883","",2020-02-28,17:50,2020-02-28,18:50,,,,,"NLG1CLS1","","N","",110.00,113.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299138771982,2019-06-20,00:14,"IE","DUB","LUX","1","","","LG","LG4888","",2019-11-10,19:45,2019-11-10,22:30,,,,,"OLG2CLS1","","O","",150.00,161.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299139114772,2019-06-20,00:14,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-11-07,19:35,2019-11-07,22:20,2019-11-14,17:50,2019-11-14,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299139121067,2019-06-20,00:14,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-11-07,17:50,2019-11-07,18:50,2019-11-14,19:35,2019-11-14,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299138861003,2019-06-20,00:16,"IE","DUB","LUX","1","","","LG","LG4884","",2019-11-21,19:35,2019-11-21,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299139575202,2019-06-20,00:16,"LU","LUX","DUB","1","","","LG","LG4883","",2020-03-19,17:50,2020-03-19,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299139643177,2019-06-20,00:16,"LU","LUX","DUB","1","","","LG","LG4883","",2020-03-20,17:50,2020-03-20,18:50,,,,,"NLG1CLS1","","N","",110.00,113.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299144533391,2019-06-20,00:16,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-11-12,19:35,2019-11-12,22:20,2019-11-19,17:50,2019-11-19,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299144536438,2019-06-20,00:16,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-11-12,17:50,2019-11-12,18:50,2019-11-19,19:35,2019-11-19,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299148139078,2019-06-20,00:16,"LU","LUX","DUB","1","","","LG","LG4883","",2020-03-30,17:45,2020-03-30,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299148179668,2019-06-20,00:17,"LU","LUX","DUB","1","","","LG","LG4883","",2020-04-09,17:45,2020-04-09,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299144375521,2019-06-20,00:17,"IE","DUB","LUX","1","","","LG","LG4884","",2019-12-03,19:35,2019-12-03,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299148176834,2019-06-20,00:17,"LU","LUX","DUB","1","","","LG","LG4883","",2020-04-10,17:45,2020-04-10,18:45,,,,,"HLG1CLS1","","H","",170.00,173.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299148241308,2019-06-20,00:18,"LU","LUX","DUB","1","","","LG","LG4883","",2020-04-21,17:45,2020-04-21,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299144392145,2019-06-20,00:18,"IE","DUB","LUX","1","","","LG","LG4884","",2019-12-10,19:35,2019-12-10,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299148241924,2019-06-20,00:18,"LU","LUX","DUB","1","","","LG","LG4883","",2020-04-22,17:45,2020-04-22,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299144927037,2019-06-20,00:19,"IE","DUB","LUX","0","","","LG","LG4888","LG4887",2019-11-17,19:45,2019-11-17,22:55,2019-11-24,17:40,2019-11-24,19:00,"HLG2CLS2","GLG2CLS2","H","G",177.00,192.04,15.04,"EUR","Luxair",100.99,75.99,0,"E","","","9","9",7,130,140
1299145210734,2019-06-20,00:19,"LU","LUX","DUB","0","","","LG","LG4887","LG4888",2019-11-17,17:40,2019-11-17,19:00,2019-11-24,19:45,2019-11-24,22:55,"ALG1CLS2","HLG1CLS2","A","H",152.00,167.04,15.04,"EUR","Luxair",51.00,100.99,0,"E","","","9","9",7,140,130
1299147954449,2019-06-20,00:19,"LU","LUX","DUB","1","","","LG","LG4883","",2020-04-30,17:45,2020-04-30,18:45,,,,,"OLG1CLS1","","O","",150.00,153.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299145255509,2019-06-20,00:20,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-11-19,19:35,2019-11-19,22:20,2019-11-21,17:50,2019-11-21,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",2,105,120
1299145265061,2019-06-20,00:20,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-11-19,17:50,2019-11-19,18:50,2019-11-21,19:35,2019-11-21,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,120,105
1299144444854,2019-06-20,00:20,"IE","DUB","LUX","1","","","LG","LG4884","",2019-12-20,19:35,2019-12-20,22:45,,,,,"ALG2CLS1","","A","",90.00,101.25,11.25,"EUR","Luxair",,,1,"E","","","2","",0,130,
1299149918145,2019-06-20,00:21,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-11-20,17:50,2019-11-20,18:50,2019-11-27,19:35,2019-11-27,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299152882471,2019-06-20,00:21,"IE","DUB","LUX","1","","","LG","LG4884","",2019-12-25,19:35,2019-12-25,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299148285794,2019-06-20,00:21,"LU","LUX","DUB","1","","","LG","LG4883","",2020-05-19,17:45,2020-05-19,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299152915299,2019-06-20,00:22,"IE","DUB","LUX","1","","","LG","LG4886","",2019-12-31,13:45,2019-12-31,16:50,,,,,"ALG2CLS1","","A","",90.00,101.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,125,
1299154761903,2019-06-20,00:22,"LU","LUX","DUB","1","","","LG","LG4883","",2020-05-29,17:45,2020-05-29,18:45,,,,,"FLG1CLS1","","F","",195.00,198.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299153372278,2019-06-20,00:23,"IE","DUB","LUX","1","","","LG","LG4884","",2020-01-10,19:35,2020-01-10,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299155597478,2019-06-20,00:26,"IE","DUB","LUX","0","","","LG","LG4888","LG4883",2019-12-01,19:45,2019-12-01,22:55,2019-12-03,17:50,2019-12-03,18:50,"XLG2CLS2","GLG2CLS2","X","G",197.00,212.04,15.04,"EUR","Luxair",121.00,75.99,0,"E","","","9","9",2,130,120
1299155350262,2019-06-20,00:26,"LU","LUX","DUB","0","","","LG","LG4887","LG4884",2019-12-01,17:40,2019-12-01,19:00,2019-12-03,19:35,2019-12-03,22:20,"NLG1CLS2","WSPECIAL","N","W",92.00,107.04,15.04,"EUR","Luxair",61.00,31.00,0,"E","","","9","9",2,140,105
1299161116411,2019-06-20,00:27,"IE","DUB","LUX","1","","","LG","LG4884","",2020-02-04,19:35,2020-02-04,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299161284614,2019-06-20,00:28,"IE","DUB","LUX","1","","","LG","LG4884","",2020-02-14,19:35,2020-02-14,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299161239121,2019-06-20,00:29,"IE","DUB","LUX","1","","","LG","LG4884","",2020-02-19,19:35,2020-02-19,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299162443108,2019-06-20,00:30,"IE","DUB","LUX","0","","","LG","LG4888","LG4887",2019-12-08,19:45,2019-12-08,22:55,2019-12-15,17:40,2019-12-15,19:00,"HLG2CLS2","GLG2CLS2","H","G",177.00,192.04,15.04,"EUR","Luxair",100.99,75.99,0,"E","","","9","9",7,130,140
1299162460627,2019-06-20,00:30,"LU","LUX","DUB","0","","","LG","LG4887","LG4888",2019-12-08,17:40,2019-12-08,19:00,2019-12-15,19:45,2019-12-15,22:55,"NLG1CLS2","GLG1CLS2","N","G",137.00,152.04,15.04,"EUR","Luxair",61.00,75.99,0,"E","","","9","9",7,140,130
1299166615480,2019-06-20,00:30,"IE","DUB","LUX","1","","","LG","LG4884","",2020-02-25,19:35,2020-02-25,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299166790098,2019-06-20,00:31,"IE","DUB","LUX","1","","","LG","LG4884","",2020-03-06,19:35,2020-03-06,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299166725517,2019-06-20,00:31,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-12-11,19:35,2019-12-11,22:20,2019-12-18,17:50,2019-12-18,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299166717698,2019-06-20,00:31,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-12-11,17:50,2019-12-11,18:50,2019-12-18,19:35,2019-12-18,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299166827992,2019-06-20,00:32,"IE","DUB","LUX","1","","","LG","LG4884","",2020-03-10,19:35,2020-03-10,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299166928242,2019-06-20,00:33,"IE","DUB","LUX","1","","","LG","LG4888","",2020-03-15,19:45,2020-03-15,22:30,,,,,"HLG2CLS1","","H","",170.00,181.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299166868249,2019-06-20,00:34,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-12-16,19:35,2019-12-16,22:20,2019-12-18,17:50,2019-12-18,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",2,105,120
1299166959040,2019-06-20,00:34,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-12-16,17:50,2019-12-16,18:50,2019-12-18,19:35,2019-12-18,22:20,"WSPECIAL","WSPECIAL","W","W",62.00,77.04,15.04,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",2,120,105
1299171928499,2019-06-20,00:35,"IE","DUB","LUX","0","","","LG","LG4884","LG4885",2019-12-17,19:35,2019-12-17,22:20,2019-12-24,11:50,2019-12-24,13:10,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,140
1299171930297,2019-06-20,00:35,"LU","LUX","DUB","0","","","LG","LG4883","LG4886",2019-12-17,17:50,2019-12-17,18:50,2019-12-24,13:45,2019-12-24,16:50,"GLG1CLS2","ALG1CLS2","G","A",127.00,142.04,15.04,"EUR","Luxair",75.99,51.00,0,"E","","","9","9",7,120,125
1299174793039,2019-06-20,00:35,"IE","DUB","LUX","1","","","LG","LG4884","",2020-03-27,19:35,2020-03-27,22:20,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299174709613,2019-06-20,00:35,"IE","DUB","LUX","1","","","LG","LG4884","",2020-04-02,19:30,2020-04-02,22:15,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299174933235,2019-06-20,00:36,"IE","DUB","LUX","1","","","LG","LG4884","",2020-04-07,19:30,2020-04-07,22:15,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299175037877,2019-06-20,00:37,"IE","DUB","LUX","1","","","LG","LG4884","",2020-04-14,19:30,2020-04-14,22:15,,,,,"OLG2CLS1","","O","",150.00,161.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299174863010,2019-06-20,00:38,"IE","DUB","LUX","1","","","LG","LG4884","",2020-04-21,19:30,2020-04-21,22:15,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299182267494,2019-06-20,00:39,"IE","DUB","LUX","1","","","LG","LG4884","",2020-04-28,19:30,2020-04-28,22:15,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299182293749,2019-06-20,00:41,"IE","DUB","LUX","1","","","LG","LG4884","",2020-05-07,19:30,2020-05-07,22:15,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299178668099,2019-06-20,00:41,"IE","DUB","LUX","0","","","LG","LG4888","LG4887",2019-12-29,19:45,2019-12-29,22:55,2020-01-05,18:00,2020-01-05,19:00,"HLG2CLS2","WSPECIAL","H","W",132.00,147.04,15.04,"EUR","Luxair",100.99,31.00,0,"E","","","2","9",7,130,120
1299178791594,2019-06-20,00:41,"LU","LUX","DUB","0","","","LG","LG4887","LG4888",2019-12-29,17:40,2019-12-29,19:00,2020-01-05,19:45,2020-01-05,22:30,"XLG1CLS2","HLG1CLS2","X","H",222.00,237.04,15.04,"EUR","Luxair",121.00,100.99,0,"E","","","9","9",7,140,105
1299182320403,2019-06-20,00:42,"IE","DUB","LUX","1","","","LG","LG4884","",2020-05-14,19:30,2020-05-14,22:15,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299184538116,2019-06-20,00:42,"IE","DUB","LUX","0","","","LG","LG4886","LG4883",2019-12-31,13:45,2019-12-31,16:50,2020-01-07,17:50,2020-01-07,18:50,"GLG2CLS2","GLG2CLS2","G","G",152.00,167.04,15.04,"EUR","Luxair",75.99,75.99,0,"E","","","9","9",7,125,120
1299184754892,2019-06-20,00:42,"LU","LUX","DUB","0","","","LG","LG4885","LG4884",2019-12-31,11:50,2019-12-31,13:10,2020-01-07,19:35,2020-01-07,22:20,"OLG1CLS2","WSPECIAL","O","W",117.00,132.04,15.04,"EUR","Luxair",86.00,31.00,0,"E","","","9","9",7,140,105
1299184581979,2019-06-20,00:43,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-01-02,19:35,2020-01-02,22:45,2020-01-09,17:50,2020-01-09,18:50,"HLG2CLS2","GLG2CLS2","H","G",177.00,192.04,15.04,"EUR","Luxair",100.99,75.99,0,"E","","","9","9",7,130,120
1299184765378,2019-06-20,00:45,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-01-06,17:50,2020-01-06,18:50,2020-01-08,19:35,2020-01-08,22:20,"WSPECIAL","WSPECIAL","W","W",62.00,77.04,15.04,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",2,120,105
1299189121212,2019-06-20,00:45,"IE","DUB","LUX","1","","","LG","LG4884","",2020-06-02,19:30,2020-06-02,22:15,,,,,"GLG2CLS1","","G","",130.00,141.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299187940571,2019-06-20,00:46,"IE","DUB","LUX","1","","","LG","LG4884","",2020-06-10,19:30,2020-06-10,22:15,,,,,"WSPEC1","","W","",45.00,56.25,11.25,"EUR","Luxair",,,1,"E","","","9","",0,105,
1299190495101,2019-06-20,00:47,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-01-10,19:35,2020-01-10,22:20,2020-01-17,17:50,2020-01-17,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299190504059,2019-06-20,00:47,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-01-10,17:50,2020-01-10,18:50,2020-01-17,19:35,2020-01-17,22:20,"NLG1CLS2","WSPECIAL","N","W",92.00,107.04,15.04,"EUR","Luxair",61.00,31.00,0,"E","","","9","9",7,120,105
1299190294121,2019-06-20,00:48,"IE","DUB","LUX","0","","","LG","LG4888","LG4887",2020-01-12,19:45,2020-01-12,22:30,2020-01-19,18:00,2020-01-19,19:00,"GLG2CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,105,120
1299190523691,2019-06-20,00:48,"LU","LUX","DUB","0","","","LG","LG4887","LG4888",2020-01-12,18:00,2020-01-12,19:00,2020-01-19,19:45,2020-01-19,22:30,"WSPECIAL","GLG1CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,120,105
1299190550121,2019-06-20,00:49,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2020-01-14,19:35,2020-01-14,22:20,2020-01-16,17:50,2020-01-16,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,122.04,15.04,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",2,105,120
1299190550285,2019-06-20,00:49,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2020-01-14,17:50,2020-01-14,18:50,2020-01-16,19:35,2020-01-16,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",2,120,105
1299122553388,2019-06-20,00:03,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-21,17:45,2019-10-21,18:45,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299122557737,2019-06-20,00:03,"LU","LUX","DUB","1","","","LG","LG4883","",2019-10-22,17:25,2019-10-22,18:45,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1299122637763,2019-06-20,00:04,"LU","LUX","DUB","1","","","LG","LG4883","",2019-11-04,17:50,2019-11-04,18:50,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299123199784,2019-06-20,00:05,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-10-21,17:45,2019-10-21,18:45,2019-10-23,19:30,2019-10-23,22:15,"WSPECIAL","WSPECIAL","W","W",62.00,78.70,16.70,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",2,120,105
1299122688798,2019-06-20,00:05,"LU","LUX","DUB","1","","","LG","LG4883","",2019-11-12,17:50,2019-11-12,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299122776476,2019-06-20,00:05,"LU","LUX","DUB","1","","","LG","LG4883","",2019-11-20,17:50,2019-11-20,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299129326444,2019-06-20,00:06,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-10-23,19:30,2019-10-23,22:15,2019-10-30,17:50,2019-10-30,18:50,"WSPECIAL","GLG2CLS2","W","G",107.00,123.70,16.70,"EUR","Luxair",31.00,75.99,0,"E","","","9","9",7,105,120
1299128810109,2019-06-20,00:06,"LU","LUX","DUB","0","","","LG","LG4883","LG4884",2019-10-23,17:45,2019-10-23,18:45,2019-10-30,19:35,2019-10-30,22:20,"GLG1CLS2","WSPECIAL","G","W",107.00,122.04,15.04,"EUR","Luxair",75.99,31.00,0,"E","","","9","9",7,120,105
1299130410079,2019-06-20,00:07,"LU","LUX","DUB","1","","","LG","LG4883","",2019-12-05,17:50,2019-12-05,18:50,,,,,"GLG1CLS1","","G","",130.00,133.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299130749055,2019-06-20,00:07,"LU","LUX","DUB","1","","","LG","LG4883","",2019-12-06,17:30,2019-12-06,18:50,,,,,"OLG1CLS1","","O","",150.00,153.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,140,
1299130458425,2019-06-20,00:08,"LU","LUX","DUB","1","","","LG","LG4883","",2019-12-16,17:50,2019-12-16,18:50,,,,,"WSPEC1","","W","",45.00,48.79,3.79,"EUR","Luxair",,,1,"E","","","9","",0,120,
1299128705579,2019-06-20,00:09,"IE","DUB","LUX","0","","","LG","LG4884","LG4883",2019-10-28,19:35,2019-10-28,22:20,2019-11-04,17:50,2019-11-04,18:50,"WSPECIAL","WSPECIAL","W","W",62.00,77.04,15.04,"EUR","Luxair",31.00,31.00,0,"E","","","9","9",7,105,120
