Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
SCN-TXL,2019-06-04,9411,06:55,O,June,Tuesday,0.952263972709772,-4.198343928692509,-19.0,0.005487330451924621
SCN-TXL,2019-06-04,9412,08:50,I,June,Tuesday,0.026910377942437138,12.165314422139204,-10.0,0.20859520053037583
SCN-TXL,2019-06-04,9413,18:55,O,June,Tuesday,0.9628910286255865,-4.298507462686558,-33.0,0.0003917223853708851
SCN-TXL,2019-06-04,9413,19:00,O,June,Tuesday,0.4418282075526437,6.960034021880851,-8.0,0.3311114496534642
SCN-TXL,2019-06-04,9414,20:50,I,June,Tuesday,0.9803391859948464,-6.139473362724246,-22.0,0.0016257653071706235
SCN-TXL,2019-06-04,9415,14:10,O,June,Tuesday,0.9910392559891594,-8.138362384632458,-23.0,0.0008096938026342926
SCN-TXL,2019-06-04,9416,16:00,I,June,Tuesday,0.07721502030291257,9.495613744310809,-11.0,0.09008540536034704
SCN-TXL,2019-06-05,9411,06:55,O,June,Wednesday,0.9399441919065114,-3.348497732559167,-18.0,0.0051088992023737845
SCN-TXL,2019-06-05,9412,08:50,I,June,Wednesday,0.9330309730072357,-3.6831317599540228,-20.0,0.011016716548939098
SCN-TXL,2019-06-05,9413,19:00,O,June,Wednesday,0.16100073975596277,5.379128724160749,-18.0,0.03118962386910229
SCN-TXL,2019-06-05,9414,20:50,I,June,Wednesday,0.8894137380041415,-2.4162634647839667,-16.0,0.009470786943592713
SCN-TXL,2019-06-05,9415,14:10,O,June,Wednesday,0.7962942864587166,0.8918408747417317,-14.0,0.03669942465991649
SCN-TXL,2019-06-05,9416,16:00,I,June,Wednesday,0.8024187088401558,-0.5043750524589043,-14.0,0.02117880149726248
SCN-TXL,2019-06-06,9411,06:45,O,June,Thursday,0.9999454450488475,-13.500000000000004,-41.0,1.246976133462141e-08
SCN-TXL,2019-06-06,9411,06:50,O,June,Thursday,0.9987359993140146,-8.298507462686565,-47.0,1.003690730527751e-08
SCN-TXL,2019-06-06,9411,06:55,O,June,Thursday,0.7647500876496939,0.6793579483090326,-13.0,0.033953993106608626
SCN-TXL,2019-06-06,9412,08:50,I,June,Thursday,0.7658030083816094,0.5435500699169253,-14.0,0.06414909693791704
SCN-TXL,2019-06-06,9413,19:00,O,June,Thursday,0.2520134214824805,9.99445320918533,-5.0,0.5260056807966802
SCN-TXL,2019-06-06,9414,20:50,I,June,Thursday,0.9513737117944465,-4.557679425452086,-19.0,0.003602974754180699
SCN-TXL,2019-06-06,9415,14:00,O,June,Thursday,0.9998982487552114,-14.999999999999986,-38.0,1.1737833094382921e-07
SCN-TXL,2019-06-06,9415,14:10,O,June,Thursday,0.04715753166918492,12.679357948309033,-1.0,0.5613918471339059
SCN-TXL,2019-06-06,9415,14:50,O,June,Thursday,0.988517384777879,-4.600000000000005,-46.0,2.026630152585085e-08
SCN-TXL,2019-06-06,9416,16:00,I,June,Thursday,0.26193409074959784,7.42969923601413,-11.0,0.07724776606452677
SCN-TXL,2019-06-07,9411,06:55,O,June,Friday,0.0003388425309859227,20.719486129118337,6.0,0.9371202983305306
SCN-TXL,2019-06-07,9412,08:50,I,June,Friday,8.743605056902322e-05,24.628207661494685,10.0,0.9926676397348059
SCN-TXL,2019-06-07,9413,19:00,O,June,Friday,0.03593697291378268,15.016611167480342,1.0,0.8176864413696313
SCN-TXL,2019-06-07,9414,20:50,I,June,Friday,0.7102287281932378,1.1960877294673224,-20.0,0.003286770010958895
SCN-TXL,2019-06-07,9415,14:10,O,June,Friday,0.17667680453493487,9.713139974375522,-5.0,0.33920207732274255
SCN-TXL,2019-06-07,9415,14:50,O,June,Friday,0.9957645377185859,-6.582089552238813,-46.0,2.26713990914007e-08
SCN-TXL,2019-06-07,9416,16:00,I,June,Friday,0.041167080853706475,12.745659865819633,-2.0,0.5194372644028518
SCN-TXL,2019-06-08,9411,06:35,O,June,Saturday,0.04983719326805124,12.972890936859187,-1.0,0.6464315682732973
SCN-TXL,2019-06-08,9411,06:55,O,June,Saturday,0.9999993539537295,-27.40000000000002,-45.0,4.8933808005635626e-08
SCN-TXL,2019-06-08,9412,08:25,I,June,Saturday,0.024378312489859062,15.707290087051831,2.0,0.8472766772875794
SCN-TXL,2019-06-08,9412,08:50,I,June,Saturday,0.9922589141610739,-9.835820895522374,-34.0,0.0002834752063657353
SCN-TXL,2019-06-09,9413,19:00,O,June,Sunday,0.2372508519897411,4.521901288860404,-18.0,0.04200312409589102
SCN-TXL,2019-06-09,9414,20:50,I,June,Sunday,0.4742445454440648,3.1786484218945397,-23.0,0.001035103089322642
