Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-VIE,2019-05-22,8855,10:30,O,May,Wednesday,0.34514716431121456,4.500000000000021,-19.0,0.002320248077810616
LUX-VIE,2019-05-22,8856,13:15,I,May,Wednesday,0.9098547103780857,-2.0,-29.0,3.043449426254341e-06
LUX-VIE,2019-05-22,8857,17:40,O,May,Wednesday,0.9999510109966254,-15.774647887323951,-36.0,3.950994920121076e-08
LUX-VIE,2019-05-22,8858,20:50,I,May,Wednesday,0.8455445064217709,-0.4999999999999787,-25.0,0.00011454158269286197
LUX-VIE,2019-05-23,8851,06:55,O,May,Thursday,0.735795928629154,1.4210854715202004e-14,-30.0,1.8889006855316026e-06
LUX-VIE,2019-05-23,8852,09:40,I,May,Thursday,0.9731740822760109,-4.999999999999986,-38.0,2.262563691957098e-09
LUX-VIE,2019-05-23,8853,14:10,O,May,Thursday,0.9999999950503334,-27.40000000000005,-45.0,1.3058998327153404e-11
LUX-VIE,2019-05-23,8853,14:15,O,May,Thursday,0.9999990335264681,-21.40000000000005,-39.0,3.120817271273779e-09
LUX-VIE,2019-05-23,8853,14:20,O,May,Thursday,0.999999999986829,-33.40000000000005,-51.0,3.26405569239796e-14
LUX-VIE,2019-05-23,8854,17:50,I,May,Thursday,0.6317075415961438,2.599999999999987,-15.0,0.023340069538024255
LUX-VIE,2019-05-23,8855,10:30,O,May,Thursday,0.557039472654717,3.60000000000003,-14.0,0.028417314242644154
LUX-VIE,2019-05-23,8856,13:15,I,May,Thursday,0.9563978829485411,-3.999999999999986,-27.0,1.735922545376134e-05
LUX-VIE,2019-05-23,8857,17:40,O,May,Thursday,0.8567195841642061,-1.0000000000000142,-19.0,0.00393634755325023
LUX-VIE,2019-05-23,8858,20:50,I,May,Thursday,0.30013947121987916,5.000000000000007,-17.0,0.010004770138114405
LUX-VIE,2019-05-24,8851,06:55,O,May,Friday,0.9672777666515388,-3.547932350492772,-34.0,3.5424647659709763e-09
LUX-VIE,2019-05-24,8852,09:40,I,May,Friday,0.5544749415415698,2.9599083286355423,-22.0,4.876812458409763e-05
LUX-VIE,2019-05-24,8853,14:10,O,May,Friday,0.9999988615719674,-19.400000000000027,-37.0,5.487147403115955e-10
LUX-VIE,2019-05-24,8853,14:15,O,May,Friday,0.9999995394653274,-20.400000000000027,-38.0,2.0423884805609305e-10
LUX-VIE,2019-05-24,8853,14:20,O,May,Friday,0.9999999999999865,-36.44691667866113,-54.0,0.0
LUX-VIE,2019-05-24,8854,17:50,I,May,Friday,0.5789988781140992,2.599999999999973,-15.0,0.009601296132715098
LUX-VIE,2019-05-24,8855,10:30,O,May,Friday,0.0,20.49999999999998,2.0,0.8827149786687316
LUX-VIE,2019-05-24,8856,13:15,I,May,Friday,0.9999692089927881,-12.0,-18.0,3.0791007211927734e-05
LUX-VIE,2019-05-24,8857,17:40,O,May,Friday,4.625298123292142e-05,16.56593754232768,-1.0,0.7024522963493538
LUX-VIE,2019-05-24,8858,20:50,I,May,Friday,0.9806112671561693,-6.400000000000013,-23.0,0.00016117163700246628
LUX-VIE,2019-05-25,8851,06:55,O,May,Saturday,0.0,34.448626033343515,12.0,0.9999691347983739
LUX-VIE,2019-05-25,8852,09:40,I,May,Saturday,0.9999341024160756,-13.45941068619279,-31.0,2.611101079796896e-08
LUX-VIE,2019-05-25,8857,17:40,O,May,Saturday,0.0,35.46637848876018,7.0,0.9917494301957527
LUX-VIE,2019-05-25,8858,20:50,I,May,Saturday,0.9723850812267166,-4.9999999999999645,-24.0,1.4635320832900867e-05
LUX-VIE,2019-05-26,8851,06:55,O,May,Sunday,0.0,25.7695088150235,-5.0,0.3537239680176554
LUX-VIE,2019-05-26,8852,09:40,I,May,Sunday,0.9997585013504277,-12.500000000000021,-32.0,3.0139056805822406e-08
LUX-VIE,2019-05-26,8853,14:10,O,May,Sunday,0.9999999994542694,-27.400000000000027,-45.0,3.1508129438861943e-13
LUX-VIE,2019-05-26,8853,14:15,O,May,Sunday,0.9980106371288955,-9.400000000000027,-27.0,5.0633267372202084e-06
LUX-VIE,2019-05-26,8853,14:20,O,May,Sunday,0.999999999999754,-34.43636483611726,-52.0,1.1102230246251565e-16
LUX-VIE,2019-05-26,8854,17:50,I,May,Sunday,0.9935536171839745,-7.400000000000027,-25.0,2.2151722729790713e-05
LUX-VIE,2019-05-26,8857,17:40,O,May,Sunday,0.9997554284567353,-12.04423599201364,-30.0,4.76303854024529e-07
LUX-VIE,2019-05-26,8858,20:50,I,May,Sunday,0.8422906803262462,-0.007042253521134967,-28.0,2.1779044396819103e-06
LUX-VIE,2019-05-27,8851,06:55,O,May,Monday,0.058650735511539334,10.626131247321958,-7.0,0.26752669946185115
LUX-VIE,2019-05-27,8852,09:40,I,May,Monday,0.863079837710233,-1.9999999999999858,-24.0,0.00040130894010692586
LUX-VIE,2019-05-27,8853,14:10,O,May,Monday,0.9999930824380898,-20.40000000000005,-37.0,7.169400806361637e-08
LUX-VIE,2019-05-27,8853,14:15,O,May,Monday,0.9999857989510823,-19.40000000000005,-36.0,1.530307086605731e-07
LUX-VIE,2019-05-27,8853,14:20,O,May,Monday,0.9999984502404111,-22.41916178524282,-39.0,1.5047644352783607e-08
LUX-VIE,2019-05-27,8854,17:50,I,May,Monday,0.9784888220256988,-5.400000000000027,-23.0,0.00019499720647830898
LUX-VIE,2019-05-27,8855,10:30,O,May,Monday,0.0005656144842901481,15.985156317474164,-9.0,0.16238679184786087
LUX-VIE,2019-05-27,8856,13:15,I,May,Monday,0.565714904277655,3.5989243860577105,-14.0,0.031158126588807455
LUX-VIE,2019-05-27,8857,17:40,O,May,Monday,0.3602667391947328,4.990130987583278,-19.0,0.0019925811215003586
