Sched Airport Depart;Sched Airport Arriva;Flight Number;Calendar day;Load Factor;Coupons+YQ in current bookings;Pax total
LUX;OPO;LG-3761;13/01/2017;0,5071;4 248,00 EUR;71 PAX
LUX;OPO;LG-3761;16/01/2017;0,3571;2 959,00 EUR;50 PAX
LUX;OPO;LG-3761;17/01/2017;0,5821;4 496,00 EUR;78 PAX
LUX;OPO;LG-3761;18/01/2017;0,5500;4 221,00 EUR;77 PAX
LUX;OPO;LG-3761;19/01/2017;0,6143;5 295,00 EUR;86 PAX
LUX;OPO;LG-3761;20/01/2017;0,7357;6 627,00 EUR;103 PAX
LUX;OPO;LG-3761;23/01/2017;0,3000;2 419,00 EUR;42 PAX
LUX;OPO;LG-3761;24/01/2017;0,3433;2 482,00 EUR;46 PAX
LUX;OPO;LG-3761;25/01/2017;0,6000;4 657,00 EUR;84 PAX
LUX;OPO;LG-3761;26/01/2017;0,7643;7 127,00 EUR;107 PAX
LUX;OPO;LG-3761;27/01/2017;0,8571;7 991,00 EUR;120 PAX
LUX;OPO;LG-3761;30/01/2017;0,3611;3 410,00 EUR;65 PAX
LUX;OPO;LG-3761;31/01/2017;0,4552;3 359,00 EUR;61 PAX
LUX;OPO;LG-3761;01/02/2017;0,6929;5 461,00 EUR;97 PAX
LUX;OPO;LG-3761;02/02/2017;0,9571;8 438,00 EUR;134 PAX
LUX;OPO;LG-3761;03/02/2017;0,9429;9 215,00 EUR;132 PAX
LUX;OPO;LG-3761;06/02/2017;0,6357;4 979,00 EUR;89 PAX
LUX;OPO;LG-3761;07/02/2017;0,5929;4 714,00 EUR;83 PAX
LUX;OPO;LG-3761;08/02/2017;0,7687;6 000,00 EUR;103 PAX
LUX;OPO;LG-3761;09/02/2017;0,9714;8 521,00 EUR;136 PAX
LUX;OPO;LG-3761;10/02/2017;0,9858;9 914,00 EUR;139 PAX
LUX;OPO;LG-3761;13/02/2017;0,9571;8 635,00 EUR;134 PAX
LUX;OPO;LG-3761;14/02/2017;0,9429;8 903,00 EUR;132 PAX
LUX;OPO;LG-3761;15/02/2017;0,9857;9 703,00 EUR;138 PAX
LUX;OPO;LG-3761;16/02/2017;1,0143;9 955,00 EUR;142 PAX
LUX;OPO;LG-3761;17/02/2017;1,0000;15 505,00 EUR;140 PAX
LUX;OPO;LG-3761;20/02/2017;1,0000;14 105,00 EUR;140 PAX
LUX;OPO;LG-3761;21/02/2017;0,7687;10 804,00 EUR;103 PAX
LUX;OPO;LG-3761;22/02/2017;0,8286;11 217,00 EUR;116 PAX
LUX;OPO;LG-3761;23/02/2017;0,5714;7 796,00 EUR;80 PAX
LUX;OPO;LG-3761;24/02/2017;0,9214;12 242,00 EUR;129 PAX
LUX;OPO;LG-3761;27/02/2017;0,9786;9 897,00 EUR;137 PAX
LUX;OPO;LG-3761;28/02/2017;0,7786;7 500,00 EUR;109 PAX
LUX;OPO;LG-3761;01/03/2017;0,9328;8 583,00 EUR;125 PAX
LUX;OPO;LG-3761;02/03/2017;0,9857;9 911,00 EUR;138 PAX
LUX;OPO;LG-3761;03/03/2017;0,9786;10 058,00 EUR;137 PAX
LUX;OPO;LG-3761;06/03/2017;0,7357;6 858,00 EUR;103 PAX
LUX;OPO;LG-3761;07/03/2017;0,8209;8 040,00 EUR;110 PAX
LUX;OPO;LG-3761;08/03/2017;0,9786;10 738,00 EUR;137 PAX
LUX;OPO;LG-3761;09/03/2017;0,9786;10 402,00 EUR;137 PAX
LUX;OPO;LG-3761;10/03/2017;1,0000;10 694,00 EUR;140 PAX
LUX;OPO;LG-3761;13/03/2017;0,7985;7 251,00 EUR;107 PAX
LUX;OPO;LG-3761;14/03/2017;0,8643;9 635,00 EUR;121 PAX
LUX;OPO;LG-3761;15/03/2017;0,7167;9 987,00 EUR;129 PAX
LUX;OPO;LG-3761;16/03/2017;0,9929;10 457,00 EUR;139 PAX
LUX;OPO;LG-3761;17/03/2017;1,0071;11 425,00 EUR;141 PAX
LUX;OPO;LG-3761;20/03/2017;0,9000;8 337,00 EUR;126 PAX
LUX;OPO;LG-3761;21/03/2017;0,8786;8 673,00 EUR;123 PAX
LUX;OPO;LG-3761;22/03/2017;0,8955;8 687,00 EUR;120 PAX
LUX;OPO;LG-3761;23/03/2017;1,0429;11 104,00 EUR;146 PAX
LUX;OPO;LG-3761;24/03/2017;1,0071;9 872,00 EUR;141 PAX
LUX;OPO;LG-3761;26/03/2017;0,7228;9 080,00 EUR;133 PAX
LUX;OPO;LG-3761;02/04/2017;0,7609;10 662,00 EUR;140 PAX
LUX;OPO;LG-3761;09/04/2017;0,9891;32 996,00 EUR;182 PAX
LUX;OPO;LG-3761;16/04/2017;0,9457;21 044,00 EUR;174 PAX
LUX;OPO;LG-3761;23/04/2017;0,8913;11 760,00 EUR;164 PAX
LUX;OPO;LG-3761;30/04/2017;0,7772;11 871,00 EUR;143 PAX
LUX;OPO;LG-3761;07/05/2017;0,9239;15 348,00 EUR;170 PAX
LUX;OPO;LG-3761;14/05/2017;0,9783;13 651,00 EUR;180 PAX
LUX;OPO;LG-3761;21/05/2017;0,6141;9 538,00 EUR;113 PAX
LUX;OPO;LG-3761;28/05/2017;0,9837;13 944,00 EUR;181 PAX
LUX;OPO;LG-3761;04/06/2017;0,9728;22 824,00 EUR;179 PAX
LUX;OPO;LG-3761;11/06/2017;0,8424;11 186,00 EUR;155 PAX
LUX;OPO;LG-3761;18/06/2017;1,0000;15 544,00 EUR;186 PAX
LUX;OPO;LG-3761;25/06/2017;0,9785;14 258,00 EUR;182 PAX
LUX;OPO;LG-3761;02/07/2017;0,9892;15 620,00 EUR;184 PAX
LUX;OPO;LG-3761;09/07/2017;0,9946;21 468,00 EUR;183 PAX
LUX;OPO;LG-3761;16/07/2017;1,0000;33 678,00 EUR;186 PAX
LUX;OPO;LG-3761;23/07/2017;0,9946;34 473,00 EUR;185 PAX
LUX;OPO;LG-3761;30/07/2017;1,0000;35 255,00 EUR;184 PAX
LUX;OPO;LG-3761;06/08/2017;0,9677;32 933,00 EUR;180 PAX
LUX;OPO;LG-3761;13/08/2017;0,9946;27 912,00 EUR;185 PAX
LUX;OPO;LG-3761;20/08/2017;0,9402;13 168,00 EUR;173 PAX
LUX;OPO;LG-3761;27/08/2017;0,7717;10 213,00 EUR;142 PAX
LUX;OPO;LG-3761;03/09/2017;0,7554;9 679,00 EUR;139 PAX
LUX;OPO;LG-3761;10/09/2017;0,5054;6 136,00 EUR;93 PAX
LUX;OPO;LG-3761;17/09/2017;0,6359;7 853,00 EUR;117 PAX
LUX;OPO;LG-3761;24/09/2017;0,4891;5 066,00 EUR;90 PAX
LUX;OPO;LG-3761;01/10/2017;0,8152;10 852,00 EUR;150 PAX
LUX;OPO;LG-3761;08/10/2017;0,7663;13 063,00 EUR;141 PAX
LUX;OPO;LG-3761;15/10/2017;0,7554;11 153,00 EUR;139 PAX
LUX;OPO;LG-3761;22/10/2017;0,9731;14 353,00 EUR;181 PAX
LUX;OPO;LG-3761;30/10/2017;1,0000;12 200,00 EUR;141 PAX
LUX;OPO;LG-3761;31/10/2017;1,0000;13 362,00 EUR;141 PAX
LUX;OPO;LG-3761;01/11/2017;0,9929;12 654,00 EUR;140 PAX
LUX;OPO;LG-3761;02/11/2017;0,9143;11 985,00 EUR;128 PAX
LUX;OPO;LG-3761;03/11/2017;0,7500;8 257,00 EUR;105 PAX
LUX;OPO;LG-3761;06/11/2017;0,6571;5 347,00 EUR;92 PAX
LUX;OPO;LG-3761;07/11/2017;0,6462;4 299,00 EUR;84 PAX
LUX;OPO;LG-3761;08/11/2017;0,4556;4 960,00 EUR;82 PAX
LUX;OPO;LG-3761;09/11/2017;0,5167;5 682,00 EUR;93 PAX
LUX;OPO;LG-3761;10/11/2017;1,0000;11 323,00 EUR;141 PAX
LUX;OPO;LG-3761;13/11/2017;0,4929;4 170,00 EUR;69 PAX
LUX;OPO;LG-3761;14/11/2017;0,4214;3 584,00 EUR;59 PAX
LUX;OPO;LG-3761;15/11/2017;0,5714;5 518,00 EUR;80 PAX
LUX;OPO;LG-3761;16/11/2017;0,9929;11 302,00 EUR;139 PAX
LUX;OPO;LG-3761;17/11/2017;0,9929;11 718,00 EUR;139 PAX
LUX;OPO;LG-3761;20/11/2017;0,5000;4 078,00 EUR;67 PAX
LUX;OPO;LG-3761;21/11/2017;0,3897;3 832,00 EUR;53 PAX
LUX;OPO;LG-3761;22/11/2017;0,4127;3 338,00 EUR;52 PAX
LUX;OPO;LG-3761;23/11/2017;0,5112;6 164,00 EUR;91 PAX
LUX;OPO;LG-3761;24/11/2017;0,7000;9 420,00 EUR;126 PAX
LUX;OPO;LG-3761;27/11/2017;0,4071;3 271,00 EUR;57 PAX
LUX;OPO;LG-3761;28/11/2017;0,4141;3 490,00 EUR;53 PAX
LUX;OPO;LG-3761;29/11/2017;0,5308;4 571,00 EUR;69 PAX
LUX;OPO;LG-3761;30/11/2017;0,5929;5 692,00 EUR;83 PAX
LUX;OPO;LG-3761;01/12/2017;0,9929;12 991,00 EUR;140 PAX
LUX;OPO;LG-3761;04/12/2017;0,5429;5 202,00 EUR;76 PAX
LUX;OPO;LG-3761;05/12/2017;0,3889;4 511,00 EUR;70 PAX
LUX;OPO;LG-3761;06/12/2017;0,6194;5 851,00 EUR;83 PAX
LUX;OPO;LG-3761;07/12/2017;0,6571;6 045,00 EUR;92 PAX
LUX;OPO;LG-3761;08/12/2017;0,7143;7 132,00 EUR;100 PAX
LUX;OPO;LG-3761;11/12/2017;0,7071;12 269,00 EUR;99 PAX
LUX;OPO;LG-3761;12/12/2017;0,8786;16 203,00 EUR;123 PAX
LUX;OPO;LG-3761;13/12/2017;0,8929;14 867,00 EUR;125 PAX
LUX;OPO;LG-3761;14/12/2017;0,9929;19 529,00 EUR;139 PAX
LUX;OPO;LG-3761;15/12/2017;0,9714;24 198,00 EUR;136 PAX
LUX;OPO;LG-3761;18/12/2017;0,7643;21 737,00 EUR;107 PAX
LUX;OPO;LG-3761;19/12/2017;1,0000;27 754,00 EUR;141 PAX
LUX;OPO;LG-3761;20/12/2017;0,9928;28 789,00 EUR;137 PAX
LUX;OPO;LG-3761;21/12/2017;1,0000;32 227,00 EUR;141 PAX
LUX;OPO;LG-3761;22/12/2017;0,8913;35 132,00 EUR;164 PAX
LUX;OPO;LG-3761;25/12/2017;0,9929;24 672,00 EUR;139 PAX
LUX;OPO;LG-3761;26/12/2017;1,0000;18 467,00 EUR;141 PAX
LUX;OPO;LG-3761;27/12/2017;1,0000;13 051,00 EUR;141 PAX
LUX;OPO;LG-3761;28/12/2017;1,0000;15 034,00 EUR;141 PAX
LUX;OPO;LG-3761;29/12/2017;0,9143;13 603,00 EUR;128 PAX
LUX;OPO;LG-3761;01/01/2018;0,4857;4 859,00 EUR;68 PAX
LUX;OPO;LG-3761;02/01/2018;0,8696;14 218,00 EUR;160 PAX
LUX;OPO;LG-3761;03/01/2018;0,9402;14 468,00 EUR;173 PAX
LUX;OPO;LG-3761;04/01/2018;0,6889;9 200,00 EUR;124 PAX
LUX;OPO;LG-3761;05/01/2018;0,7357;7 331,00 EUR;103 PAX
LUX;OPO;LG-3761;08/01/2018;0,5286;4 453,00 EUR;74 PAX
LUX;OPO;LG-3761;09/01/2018;0,5462;4 486,00 EUR;71 PAX
LUX;OPO;LG-3761;10/01/2018;0,4844;3 611,00 EUR;62 PAX
LUX;OPO;LG-3761;11/01/2018;0,5821;4 970,00 EUR;78 PAX
LUX;OPO;LG-3761;12/01/2018;0,6286;5 732,00 EUR;88 PAX
LUX;OPO;LG-3761;15/01/2018;0,5154;4 010,00 EUR;67 PAX
LUX;OPO;LG-3761;16/01/2018;0,4485;3 760,00 EUR;61 PAX
LUX;OPO;LG-3761;17/01/2018;0,5938;5 076,00 EUR;76 PAX
LUX;OPO;LG-3761;18/01/2018;0,6016;5 282,00 EUR;77 PAX
LUX;OPO;LG-3761;19/01/2018;0,8571;8 636,00 EUR;120 PAX
LUX;OPO;LG-3761;22/01/2018;0,5077;4 010,00 EUR;66 PAX
LUX;OPO;LG-3761;23/01/2018;0,5368;4 547,00 EUR;73 PAX
LUX;OPO;LG-3761;24/01/2018;0,7000;6 386,00 EUR;91 PAX
LUX;OPO;LG-3761;25/01/2018;0,6444;8 366,00 EUR;116 PAX
LUX;OPO;LG-3761;26/01/2018;0,7772;11 322,00 EUR;143 PAX
LUX;OPO;LG-3761;29/01/2018;0,6791;5 904,00 EUR;91 PAX
LUX;OPO;LG-3761;30/01/2018;0,6940;6 703,00 EUR;93 PAX
LUX;OPO;LG-3761;31/01/2018;0,7154;6 346,00 EUR;93 PAX
LUX;OPO;LG-3761;01/02/2018;0,8929;9 599,00 EUR;125 PAX
LUX;OPO;LG-3761;02/02/2018;0,9500;10 711,00 EUR;133 PAX
LUX;OPO;LG-3761;05/02/2018;0,6587;5 541,00 EUR;83 PAX
LUX;OPO;LG-3761;06/02/2018;0,7929;8 340,00 EUR;111 PAX
LUX;OPO;LG-3761;07/02/2018;0,9929;11 654,00 EUR;139 PAX
LUX;OPO;LG-3761;08/02/2018;0,9030;16 046,00 EUR;121 PAX
LUX;OPO;LG-3761;09/02/2018;1,0000;20 504,00 EUR;141 PAX
LUX;OPO;LG-3761;12/02/2018;0,8143;12 315,00 EUR;114 PAX
LUX;OPO;LG-3761;13/02/2018;0,6087;10 550,00 EUR;84 PAX
LUX;OPO;LG-3761;14/02/2018;0,9929;12 268,00 EUR;139 PAX
LUX;OPO;LG-3761;15/02/2018;0,9643;11 565,00 EUR;135 PAX
LUX;OPO;LG-3761;16/02/2018;0,9429;11 207,00 EUR;132 PAX
LUX;OPO;LG-3761;19/02/2018;0,7143;6 788,00 EUR;100 PAX
LUX;OPO;LG-3761;20/02/2018;0,7000;6 602,00 EUR;98 PAX
LUX;OPO;LG-3761;21/02/2018;0,9214;10 685,00 EUR;129 PAX
LUX;OPO;LG-3761;22/02/2018;0,9929;11 594,00 EUR;139 PAX
LUX;OPO;LG-3761;23/02/2018;1,0000;13 316,00 EUR;140 PAX
LUX;OPO;LG-3761;26/02/2018;0,9214;9 365,00 EUR;129 PAX
LUX;OPO;LG-3761;27/02/2018;0,9478;9 871,00 EUR;127 PAX
LUX;OPO;LG-3761;28/02/2018;0,9929;11 020,00 EUR;139 PAX
LUX;OPO;LG-3761;01/03/2018;0,9929;10 867,00 EUR;139 PAX
LUX;OPO;LG-3761;02/03/2018;1,0000;11 421,00 EUR;140 PAX
LUX;OPO;LG-3761;05/03/2018;0,9143;9 904,00 EUR;128 PAX
LUX;OPO;LG-3761;06/03/2018;0,8714;8 955,00 EUR;122 PAX
LUX;OPO;LG-3761;07/03/2018;0,9478;10 125,00 EUR;127 PAX
LUX;OPO;LG-3761;08/03/2018;0,9643;10 680,00 EUR;135 PAX
LUX;OPO;LG-3761;09/03/2018;1,0000;11 698,00 EUR;141 PAX
LUX;OPO;LG-3761;12/03/2018;0,8786;8 314,00 EUR;123 PAX
LUX;OPO;LG-3761;13/03/2018;0,8571;8 455,00 EUR;120 PAX
LUX;OPO;LG-3761;14/03/2018;0,9929;10 425,00 EUR;139 PAX
LUX;OPO;LG-3761;15/03/2018;0,9786;10 993,00 EUR;137 PAX
LUX;OPO;LG-3761;16/03/2018;0,7286;10 122,00 EUR;102 PAX
LUX;OPO;LG-3761;19/03/2018;0,9645;10 030,00 EUR;136 PAX
LUX;OPO;LG-3761;20/03/2018;0,9929;11 002,00 EUR;140 PAX
LUX;OPO;LG-3761;21/03/2018;1,0000;10 773,00 EUR;140 PAX
LUX;OPO;LG-3761;22/03/2018;1,0071;10 962,00 EUR;141 PAX
LUX;OPO;LG-3761;23/03/2018;1,0000;19 164,00 EUR;141 PAX
LUX;OPO;LG-3761;25/03/2018;0,9946;16 423,00 EUR;185 PAX
LUX;OPO;LG-3761;01/04/2018;0,9402;32 375,00 EUR;173 PAX
LUX;OPO;LG-3761;08/04/2018;0,7102;16 063,00 EUR;125 PAX
LUX;OPO;LG-3761;15/04/2018;0,7500;9 959,00 EUR;138 PAX
LUX;OPO;LG-3761;22/04/2018;1,0000;16 504,00 EUR;186 PAX
LUX;OPO;LG-3761;29/04/2018;0,9239;24 352,00 EUR;170 PAX
LUX;OPO;LG-3761;06/05/2018;0,6056;12 945,00 EUR;109 PAX
LUX;OPO;LG-3761;13/05/2018;0,5611;9 905,00 EUR;101 PAX
LUX;OPO;LG-3761;20/05/2018;0,9565;23 611,00 EUR;176 PAX
LUX;OPO;LG-3761;27/05/2018;0,7391;10 311,00 EUR;136 PAX
LUX;OPO;LG-3761;03/06/2018;0,8587;12 645,00 EUR;158 PAX
LUX;OPO;LG-3761;10/06/2018;0,8696;13 955,00 EUR;160 PAX
LUX;OPO;LG-3761;17/06/2018;0,9293;14 825,00 EUR;171 PAX
LUX;OPO;LG-3761;24/06/2018;0,9022;14 369,00 EUR;166 PAX
LUX;OPO;LG-3761;01/07/2018;0,9946;18 163,00 EUR;183 PAX
LUX;OPO;LG-3761;08/07/2018;1,0054;18 882,00 EUR;187 PAX
LUX;OPO;LG-3761;15/07/2018;0,9946;42 423,00 EUR;185 PAX
LUX;OPO;LG-3761;22/07/2018;1,0109;38 483,00 EUR;186 PAX
LUX;OPO;LG-3761;29/07/2018;1,0054;47 633,00 EUR;187 PAX
LUX;OPO;LG-3761;05/08/2018;0,9946;42 262,00 EUR;185 PAX
LUX;OPO;LG-3761;12/08/2018;0,9783;32 527,00 EUR;180 PAX
LUX;OPO;LG-3761;19/08/2018;0,9892;17 455,00 EUR;184 PAX
LUX;OPO;LG-3761;26/08/2018;0,8261;12 415,00 EUR;152 PAX
LUX;OPO;LG-3761;02/09/2018;0,7880;11 435,00 EUR;145 PAX
LUX;OPO;LG-3761;09/09/2018;0,5707;7 046,00 EUR;105 PAX
LUX;OPO;LG-3761;16/09/2018;0,6250;7 879,00 EUR;115 PAX
LUX;OPO;LG-3761;23/09/2018;0,6141;8 395,00 EUR;113 PAX
LUX;OPO;LG-3761;30/09/2018;0,8098;11 890,00 EUR;149 PAX
LUX;OPO;LG-3761;07/10/2018;0,7717;11 805,00 EUR;142 PAX
LUX;OPO;LG-3761;14/10/2018;0,5815;7 560,00 EUR;107 PAX
LUX;OPO;LG-3761;21/10/2018;0,8967;14 778,00 EUR;165 PAX
LUX;OPO;LG-3761;29/10/2018;1,0142;12 417,00 EUR;143 PAX
LUX;OPO;LG-3761;30/10/2018;1,0143;11 717,00 EUR;142 PAX
LUX;OPO;LG-3761;31/10/2018;1,0142;13 474,00 EUR;143 PAX
LUX;OPO;LG-3761;01/11/2018;1,0054;21 671,00 EUR;187 PAX
LUX;OPO;LG-3761;02/11/2018;0,9357;10 944,00 EUR;131 PAX
LUX;OPO;LG-3761;05/11/2018;0,6571;6 255,00 EUR;92 PAX
LUX;OPO;LG-3761;06/11/2018;0,5143;4 442,00 EUR;72 PAX
LUX;OPO;LG-3761;07/11/2018;0,6357;5 886,00 EUR;89 PAX
LUX;OPO;LG-3761;08/11/2018;0,8643;8 870,00 EUR;121 PAX
LUX;OPO;LG-3761;09/11/2018;0,9357;10 425,00 EUR;131 PAX
LUX;OPO;LG-3761;12/11/2018;0,5643;4 796,00 EUR;79 PAX
LUX;OPO;LG-3761;13/11/2018;0,5643;5 383,00 EUR;79 PAX
LUX;OPO;LG-3761;14/11/2018;0,6357;5 890,00 EUR;89 PAX
LUX;OPO;LG-3761;15/11/2018;0,9857;10 512,00 EUR;138 PAX
LUX;OPO;LG-3761;16/11/2018;1,0000;12 052,00 EUR;141 PAX
LUX;OPO;LG-3761;19/11/2018;0,4643;3 669,00 EUR;65 PAX
LUX;OPO;LG-3761;20/11/2018;0,4357;3 552,00 EUR;61 PAX
LUX;OPO;LG-3761;21/11/2018;0,4786;4 190,00 EUR;67 PAX
LUX;OPO;LG-3761;22/11/2018;0,7714;8 255,00 EUR;108 PAX
LUX;OPO;LG-3761;23/11/2018;0,9000;10 216,00 EUR;126 PAX
LUX;OPO;LG-3761;26/11/2018;0,6357;5 874,00 EUR;89 PAX
LUX;OPO;LG-3761;27/11/2018;0,8357;8 760,00 EUR;117 PAX
LUX;OPO;LG-3761;28/11/2018;0,8357;8 681,00 EUR;117 PAX
LUX;OPO;LG-3761;29/11/2018;0,5815;7 490,00 EUR;107 PAX
LUX;OPO;LG-3761;30/11/2018;0,7500;10 609,00 EUR;138 PAX
LUX;OPO;LG-3761;03/12/2018;0,3478;3 717,00 EUR;64 PAX
LUX;OPO;LG-3761;04/12/2018;0,4571;3 772,00 EUR;64 PAX
LUX;OPO;LG-3761;05/12/2018;0,4857;4 227,00 EUR;68 PAX
LUX;OPO;LG-3761;06/12/2018;0,6500;5 809,00 EUR;91 PAX
LUX;OPO;LG-3761;07/12/2018;0,6250;8 171,00 EUR;115 PAX
LUX;OPO;LG-3761;10/12/2018;0,6071;5 378,00 EUR;85 PAX
LUX;OPO;LG-3761;11/12/2018;0,3696;4 259,00 EUR;68 PAX
LUX;OPO;LG-3761;12/12/2018;0,7071;6 595,00 EUR;99 PAX
LUX;OPO;LG-3761;13/12/2018;0,8571;9 046,00 EUR;120 PAX
LUX;OPO;LG-3761;14/12/2018;1,0071;13 148,00 EUR;142 PAX
LUX;OPO;LG-3761;17/12/2018;0,7429;11 422,00 EUR;104 PAX
LUX;OPO;LG-3761;18/12/2018;0,9643;18 653,00 EUR;135 PAX
LUX;OPO;LG-3761;19/12/2018;1,0000;27 877,00 EUR;141 PAX
LUX;OPO;LG-3761;20/12/2018;0,9858;30 224,00 EUR;139 PAX
LUX;OPO;LG-3761;21/12/2018;1,0054;42 448,00 EUR;187 PAX
LUX;OPO;LG-3761;24/12/2018;1,0161;32 864,00 EUR;189 PAX
LUX;OPO;LG-3761;25/12/2018;1,0054;30 733,00 EUR;187 PAX
LUX;OPO;LG-3761;26/12/2018;1,0054;32 274,00 EUR;187 PAX
LUX;OPO;LG-3761;27/12/2018;1,0054;30 682,00 EUR;187 PAX
LUX;OPO;LG-3761;28/12/2018;1,0000;27 748,00 EUR;186 PAX
LUX;OPO;LG-3761;31/12/2018;0,8929;14 437,00 EUR;125 PAX
LUX;OPO;LG-3761;01/01/2019;0,8786;14 492,00 EUR;123 PAX
LUX;OPO;LG-3761;02/01/2019;1,0000;19 738,00 EUR;141 PAX
LUX;OPO;LG-3761;03/01/2019;0,8286;14 263,00 EUR;116 PAX
LUX;OPO;LG-3761;04/01/2019;0,5652;11 706,00 EUR;104 PAX
LUX;OPO;LG-3761;07/01/2019;0,9571;10 357,00 EUR;134 PAX
LUX;OPO;LG-3761;08/01/2019;0,7286;7 044,00 EUR;102 PAX
LUX;OPO;LG-3761;09/01/2019;0,7857;7 896,00 EUR;110 PAX
LUX;OPO;LG-3761;10/01/2019;0,8929;9 415,00 EUR;125 PAX
LUX;OPO;LG-3761;11/01/2019;0,8071;7 995,00 EUR;113 PAX
LUX;OPO;LG-3761;14/01/2019;0,4643;3 819,00 EUR;65 PAX
LUX;OPO;LG-3761;15/01/2019;0,5500;4 820,00 EUR;77 PAX
LUX;OPO;LG-3761;16/01/2019;0,6857;6 177,00 EUR;96 PAX
LUX;OPO;LG-3761;17/01/2019;0,6214;5 732,00 EUR;87 PAX
LUX;OPO;LG-3761;18/01/2019;0,8143;7 840,00 EUR;114 PAX
LUX;OPO;LG-3761;21/01/2019;0,5643;4 605,00 EUR;79 PAX
LUX;OPO;LG-3761;22/01/2019;0,5143;4 443,00 EUR;72 PAX
LUX;OPO;LG-3761;23/01/2019;0,6571;6 079,00 EUR;92 PAX
LUX;OPO;LG-3761;24/01/2019;1,0071;10 334,00 EUR;141 PAX
LUX;OPO;LG-3761;25/01/2019;1,0071;11 997,00 EUR;142 PAX
LUX;OPO;LG-3761;28/01/2019;0,5286;4 469,00 EUR;74 PAX
LUX;OPO;LG-3761;29/01/2019;0,5857;5 310,00 EUR;82 PAX
LUX;OPO;LG-3761;30/01/2019;0,7786;7 329,00 EUR;109 PAX
LUX;OPO;LG-3761;31/01/2019;0,9571;9 803,00 EUR;134 PAX
LUX;OPO;LG-3761;01/02/2019;0,9645;11 366,00 EUR;136 PAX
LUX;OPO;LG-3761;04/02/2019;0,7929;8 396,00 EUR;111 PAX
LUX;OPO;LG-3761;05/02/2019;0,6214;5 632,00 EUR;87 PAX
LUX;OPO;LG-3761;06/02/2019;0,7643;7 609,00 EUR;107 PAX
LUX;OPO;LG-3761;07/02/2019;1,0000;10 547,00 EUR;140 PAX
LUX;OPO;LG-3761;08/02/2019;1,0071;11 617,00 EUR;142 PAX
LUX;OPO;LG-3761;11/02/2019;0,9214;9 508,00 EUR;129 PAX
LUX;OPO;LG-3761;12/02/2019;0,9571;10 674,00 EUR;134 PAX
LUX;OPO;LG-3761;13/02/2019;1,0071;10 785,00 EUR;141 PAX
LUX;OPO;LG-3761;14/02/2019;0,8643;14 756,00 EUR;121 PAX
LUX;OPO;LG-3761;15/02/2019;1,0071;20 073,00 EUR;142 PAX
LUX;OPO;LG-3761;18/02/2019;0,9429;17 258,00 EUR;132 PAX
LUX;OPO;LG-3761;19/02/2019;0,7929;11 427,00 EUR;111 PAX
LUX;OPO;LG-3761;20/02/2019;0,5429;6 721,00 EUR;76 PAX
LUX;OPO;LG-3761;21/02/2019;0,9786;10 629,00 EUR;137 PAX
LUX;OPO;LG-3761;22/02/2019;0,8429;9 112,00 EUR;118 PAX
LUX;OPO;LG-3761;25/02/2019;0,6571;5 898,00 EUR;92 PAX
LUX;OPO;LG-3761;26/02/2019;0,5357;5 097,00 EUR;75 PAX
LUX;OPO;LG-3761;27/02/2019;0,7929;8 321,00 EUR;111 PAX
LUX;OPO;LG-3761;28/02/2019;1,0071;11 794,00 EUR;142 PAX
LUX;OPO;LG-3761;01/03/2019;1,0071;16 053,00 EUR;142 PAX
LUX;OPO;LG-3761;04/03/2019;1,0000;10 405,00 EUR;140 PAX
LUX;OPO;LG-3761;05/03/2019;1,0071;10 036,00 EUR;142 PAX
LUX;OPO;LG-3761;06/03/2019;1,0071;11 746,00 EUR;142 PAX
LUX;OPO;LG-3761;07/03/2019;1,0071;10 845,00 EUR;142 PAX
LUX;OPO;LG-3761;08/03/2019;1,0142;12 470,00 EUR;143 PAX
LUX;OPO;LG-3761;11/03/2019;0,9643;10 134,00 EUR;135 PAX
LUX;OPO;LG-3761;12/03/2019;0,8714;9 179,00 EUR;122 PAX
LUX;OPO;LG-3761;13/03/2019;0,8071;8 751,00 EUR;113 PAX
LUX;OPO;LG-3761;14/03/2019;1,0071;11 139,00 EUR;142 PAX
LUX;OPO;LG-3761;15/03/2019;1,0000;12 705,00 EUR;141 PAX
LUX;OPO;LG-3761;18/03/2019;0,9214;9 605,00 EUR;129 PAX
LUX;OPO;LG-3761;19/03/2019;0,7500;7 390,00 EUR;105 PAX
LUX;OPO;LG-3761;20/03/2019;0,9500;10 802,00 EUR;133 PAX
LUX;OPO;LG-3761;21/03/2019;1,0000;11 502,00 EUR;140 PAX
LUX;OPO;LG-3761;22/03/2019;1,0071;12 851,00 EUR;141 PAX
LUX;OPO;LG-3761;25/03/2019;0,9429;9 747,00 EUR;132 PAX
LUX;OPO;LG-3761;26/03/2019;0,9929;10 997,00 EUR;139 PAX
LUX;OPO;LG-3761;27/03/2019;0,9429;10 762,00 EUR;132 PAX
LUX;OPO;LG-3761;28/03/2019;0,9645;11 401,00 EUR;136 PAX
LUX;OPO;LG-3761;29/03/2019;1,0071;13 654,00 EUR;141 PAX
LUX;OPO;LG-3761;31/03/2019;0,9293;14 333,00 EUR;171 PAX
LUX;OPO;LG-3761;07/04/2019;0,8763;28 635,00 EUR;163 PAX
LUX;OPO;LG-3761;14/04/2019;0,9402;22 818,00 EUR;173 PAX
