Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-TXL,2019-06-03,9474,20:45,I,June,Monday,0.5898319093261205,3.9189468866159842,-12.0,0.11423182829291223
LUX-TXL,2019-06-04,9471,06:45,O,June,Tuesday,0.9729976700735341,-6.164962158266206,-22.0,0.001895803083689751
LUX-TXL,2019-06-04,9472,08:55,I,June,Tuesday,0.9821569031142576,-7.163996369888373,-23.0,0.0011624623669644896
LUX-TXL,2019-06-04,9473,18:35,O,June,Tuesday,0.9983915666621181,-12.090535434126643,-28.0,7.782327407579448e-05
LUX-TXL,2019-06-04,9474,20:10,I,June,Tuesday,0.9999999352973472,-27.399999999999984,-44.0,3.0489822888668527e-09
LUX-TXL,2019-06-04,9474,20:45,I,June,Tuesday,0.9083564750168887,-3.002658181910107,-18.0,0.02527218828188027
LUX-TXL,2019-06-05,9471,06:45,O,June,Wednesday,0.9936646879265596,-9.176939245366121,-25.0,0.000397213018986875
LUX-TXL,2019-06-05,9471,06:55,O,June,Wednesday,0.9999998698709052,-26.399999999999984,-44.0,7.159167370041075e-09
LUX-TXL,2019-06-05,9472,08:55,I,June,Wednesday,0.9999975377509941,-22.17693924536612,-38.0,1.0753197787760627e-07
LUX-TXL,2019-06-05,9472,09:50,I,June,Wednesday,0.9999998698709052,-26.399999999999984,-44.0,7.159167370041075e-09
LUX-TXL,2019-06-05,9473,18:35,O,June,Wednesday,0.9843935559477827,-7.1738571532097595,-23.0,0.0011061887586667485
LUX-TXL,2019-06-05,9474,20:45,I,June,Wednesday,0.916031691346526,-3.987167211237008,-20.0,0.017551473004981055
LUX-TXL,2019-06-06,9471,06:45,O,June,Thursday,0.9912829937002049,-8.090646698504884,-20.0,0.0029789862028793967
LUX-TXL,2019-06-06,9472,08:55,I,June,Thursday,0.9997809062310221,-15.14411390920526,-32.0,1.2023071903843885e-05
LUX-TXL,2019-06-06,9473,18:35,O,June,Thursday,0.9109235831022946,-2.141269956492188,-19.0,0.009875997690848015
LUX-TXL,2019-06-06,9474,20:45,I,June,Thursday,0.787700807447781,0.08555682455437363,-13.0,0.10993562331685158
LUX-TXL,2019-06-07,9471,06:45,O,June,Friday,0.0227978381328759,14.600000000000016,-18.0,0.05045235108996837
